time_days,tumor_cells_count
0.0, 5.74626629671835
29.479756436278166, 7.76694863462153
39.75786062742584, 7.670405328474917
49.50040950040949, 7.515007045369303
69.4028415767546, 6.586356411562969
87.65801374497026, 6.013660526753087
110.00676565893956, 5.95243206341535
